latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp
-11.90765,-49.68649,345.6,0.4,0.5,2017-04-29,17:12,N,nominal,1.0NRT,299.3,4.9
-11.90834,-49.69049,337,0.4,0.5,2017-04-29,17:12,N,nominal,1.0NRT,299.6,4.9
-11.16091,-46.61381,367,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,298.2,15.5
-11.159,-46.60369,350,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,296.1,5.8
-11.16216,-46.62047,342.3,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,295.4,4
-13.59435,-62.79276,331,0.6,0.5,2017-04-29,17:12,N,nominal,1.0NRT,291.1,4.6
-13.76305,-65.91447,338.7,0.5,0.7,2017-04-29,17:12,N,nominal,1.0NRT,287.8,4.7
-13.79292,-66.17997,326.3,0.5,0.7,2017-04-29,17:12,N,nominal,1.0NRT,287.8,2.8
-11.37589,-49.64598,342.9,0.4,0.5,2017-04-29,17:12,N,nominal,1.0NRT,297.2,9.4
-11.37662,-49.65007,335.6,0.4,0.5,2017-04-29,17:12,N,nominal,1.0NRT,293.6,9.4
-11.37161,-49.64674,341.3,0.4,0.5,2017-04-29,17:12,N,nominal,1.0NRT,297.5,8.9
-11.33396,-49.69571,341.9,0.4,0.5,2017-04-29,17:12,N,nominal,1.0NRT,300.5,29.6
-11.33466,-49.69978,353.7,0.4,0.5,2017-04-29,17:12,N,nominal,1.0NRT,298.7,29.6
-11.33607,-49.70794,334,0.4,0.5,2017-04-29,17:12,N,nominal,1.0NRT,296.3,9.5
-13.65969,-65.87755,329.8,0.5,0.6,2017-04-29,17:12,N,nominal,1.0NRT,288.4,10
6.92278,-66.77876,353,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,298.1,7.3
6.92035,-66.79295,353.8,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,297.6,15.3
6.92575,-66.78898,344.5,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,298.1,9.4
7.53034,-63.16892,334.1,0.5,0.4,2017-04-29,17:18,N,low,1.0NRT,299.1,3.1
7.52967,-63.17311,332.3,0.5,0.4,2017-04-29,17:18,N,low,1.0NRT,298.4,3.1
7.01428,-66.82126,355.1,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,294.2,11.3
7.45504,-64.27684,336,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,294.3,5.1
7.62737,-63.37988,332.7,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,300.5,5.4
7.63103,-63.38049,331.8,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,300.3,5
7.63034,-63.3848,348.6,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,301.3,5.3
7.40098,-64.80353,336.4,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,296.3,4.1
7.63468,-63.38109,342.8,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,298.8,5
7.63399,-63.38541,337.9,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,297.7,5.3
7.64862,-63.38774,348.5,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,296.8,8.4
7.65228,-63.38834,367,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.2,27.6
7.65594,-63.38894,339.7,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,295.3,27.6
7.29977,-65.80592,334.2,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,293.5,5.2
7.9118,-62.15562,342.6,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299,8.7
8.22424,-60.2259,334.4,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,296.2,9.9
7.26475,-66.27921,330.7,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,294.7,3.1
8.02379,-61.82052,351.9,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,303.1,31.2
7.73094,-63.77246,332,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,297.4,3.9
7.99304,-62.17145,335.2,0.4,0.4,2017-04-29,17:18,N,low,1.0NRT,299.8,12.6
7.73464,-63.77324,334.9,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,297.2,3.9
7.73835,-63.77398,345.4,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,297.1,9.4
7.74432,-63.78428,333.8,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,297.2,6.2
9.96015,-67.78641,333.4,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,292.5,3.3
10.24238,-66.2812,341.3,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.8,7.5
10.24657,-66.28192,333,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,293.1,4.1
10.06412,-67.56102,334,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,297.5,3
10.06865,-67.56211,336.6,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,298.5,4.1
10.34635,-65.97381,337.4,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,296.7,2.6
10.24181,-66.82267,342.3,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,297.2,6.2
10.24286,-66.82206,336.1,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,293.9,2.7
10.43972,-66.49102,345.4,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,296.1,10
9.91537,-70.2205,332.7,0.4,0.6,2017-04-29,17:18,N,nominal,1.0NRT,295.6,2.3
9.83681,-70.64566,350.6,0.4,0.6,2017-04-29,17:18,N,nominal,1.0NRT,293.5,7
9.33024,-73.89744,334.2,0.7,0.8,2017-04-29,17:18,N,nominal,1.0NRT,281.8,6.1
10.42237,-69.06862,328.3,0.3,0.6,2017-04-29,17:18,N,nominal,1.0NRT,291.4,1.7
10.4394,-70.71828,335.3,0.4,0.6,2017-04-29,17:18,N,nominal,1.0NRT,293.5,8.3
10.43872,-70.72189,350.9,0.4,0.6,2017-04-29,17:18,N,nominal,1.0NRT,293.8,7.2
10.1453,-74.23392,332.8,0.7,0.8,2017-04-29,17:18,N,nominal,1.0NRT,289.7,9.8
11.20203,-68.70294,343.7,0.6,0.5,2017-04-29,17:18,N,nominal,1.0NRT,294,6.7
11.2068,-68.70432,330.5,0.6,0.5,2017-04-29,17:18,N,nominal,1.0NRT,293.5,6.7
11.2058,-68.6995,329.4,0.6,0.5,2017-04-29,17:18,N,nominal,1.0NRT,293.7,7.1
11.20479,-68.70493,343.3,0.6,0.5,2017-04-29,17:18,N,nominal,1.0NRT,293.7,10
10.14427,-74.23215,341.2,0.7,0.8,2017-04-29,17:18,N,nominal,1.0NRT,289.5,7.6
10.19637,-74.40607,334.4,0.7,0.8,2017-04-29,17:18,N,nominal,1.0NRT,287.4,10.9
11.03167,-70.15569,337.4,0.4,0.6,2017-04-29,17:18,N,nominal,1.0NRT,294.7,3.7
10.19965,-74.4091,336.3,0.7,0.8,2017-04-29,17:18,N,nominal,1.0NRT,285.8,5.6
10.87894,-71.2636,334.9,0.4,0.6,2017-04-29,17:18,N,nominal,1.0NRT,292.9,3.7
11.26482,-69.58494,333.7,0.3,0.6,2017-04-29,17:18,N,nominal,1.0NRT,294.1,4.9
11.26214,-69.5816,331.8,0.3,0.6,2017-04-29,17:18,N,nominal,1.0NRT,293.4,2.4
11.26696,-69.58421,337.2,0.3,0.6,2017-04-29,17:18,N,nominal,1.0NRT,293.5,2.4
11.2663,-69.58775,330,0.3,0.6,2017-04-29,17:18,N,nominal,1.0NRT,293.9,2.4
11.62153,-70.22304,367,0.4,0.6,2017-04-29,17:18,N,nominal,1.0NRT,299.7,19.1
11.62088,-70.22647,350.6,0.4,0.6,2017-04-29,17:18,N,nominal,1.0NRT,299.5,21.3
11.73857,-70.20151,367,0.4,0.6,2017-04-29,17:18,N,nominal,1.0NRT,301.3,11.9
11.73925,-70.19791,336.4,0.4,0.6,2017-04-29,17:18,N,nominal,1.0NRT,300.6,12.3
11.73816,-70.23295,332,0.4,0.6,2017-04-29,17:18,N,nominal,1.0NRT,298.7,6.3
7.74358,-63.78882,335.8,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,297.2,5.7
8.04522,-61.95253,332.3,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,293.6,4
8.05331,-61.92336,346,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,297.3,9.2
8.04771,-62.18324,338.9,0.4,0.4,2017-04-29,17:18,N,low,1.0NRT,296.9,27
7.32163,-66.72417,347.7,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,294.8,11.5
7.6427,-64.87307,338.3,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,294.9,6.4
7.33203,-66.8025,340.7,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,294.1,7.2
7.3366,-66.80328,330.8,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.9,7.2
7.33105,-66.8058,331.8,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,293.3,4.3
7.33642,-66.80188,332.7,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,296.2,11
7.29476,-67.07004,335.6,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,293.8,10.7
7.29519,-67.09526,352.1,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295,12.5
7.29434,-67.10018,332.6,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.2,12.5
7.299,-67.10096,367,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,294.7,12.5
7.29815,-67.10588,336.6,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,291.4,8.9
7.30366,-67.10175,343.9,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,293.6,9.1
7.30281,-67.10666,338.5,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.2,9.1
7.24435,-67.73409,342.7,0.6,0.5,2017-04-29,17:18,N,nominal,1.0NRT,292.8,18
8.06627,-62.79807,347.5,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,300.7,13.4
8.08789,-62.82204,341.1,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,300.3,8.7
8.12323,-62.75762,338.6,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,295.6,5.9
8.13192,-62.81647,333.3,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,296.4,5.3
7.52531,-66.68478,334.8,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,293.6,6.9
7.52983,-66.68553,339.1,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,293.8,9.3
8.20228,-62.66866,331,0.4,0.4,2017-04-29,17:18,N,low,1.0NRT,300,7.2
7.53184,-66.9479,330.6,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,292.4,4.3
7.996,-64.44445,349,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,298.9,10.2
7.81341,-65.63065,340,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,297.6,6.8
7.81276,-65.63456,349.5,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,298.3,6.8
7.85986,-65.37498,334.5,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,299.6,6.7
7.66709,-66.53634,352.6,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,297.1,15.2
7.5698,-67.22892,356,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,294.4,112.5
7.57531,-67.22475,348.6,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,294.7,13.8
7.57448,-67.22972,356,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,293.5,18.9
7.57365,-67.23468,345.9,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,292.1,18.9
8.33431,-62.56123,340.3,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,293.9,8.5
7.87604,-65.43114,334.5,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,296.4,5.4
7.6556,-66.77153,337.6,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.2,4.8
7.66013,-66.7723,367,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,298.1,11.6
7.66242,-66.75848,341.2,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.8,5.8
7.66542,-66.76846,333.1,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.3,12.8
7.66466,-66.77306,344.1,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295,11.6
7.57236,-67.22715,367,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.7,59.3
7.57323,-67.22221,334.5,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,293.6,7.6
7.57149,-67.2321,343.3,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,298.5,59.3
7.65691,-66.77025,345.9,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,296.8,10
7.66383,-66.75723,339.5,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295,3.6
7.66144,-66.771,347.3,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,298.2,10
7.66064,-66.7756,338.1,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,294.7,10
7.66597,-66.77177,335.1,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,294.7,4.2
7.68881,-66.74728,336.2,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,296.9,7.3
7.90705,-65.51363,330,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,297.7,5.2
7.70594,-66.7832,333.1,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.1,12.6
7.70516,-66.78781,343.2,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,296.4,11.7
7.92465,-65.53589,347.4,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,297.4,7.8
7.91621,-65.66412,334.3,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.9,4.6
7.91558,-65.66798,348.1,0.4,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.8,4.6
7.7086,-67.0743,336.1,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,290.6,8.4
8.25258,-63.76611,340,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,296.1,3.8
7.77397,-66.71003,334.7,0.5,0.5,2017-04-29,17:18,N,nominal,1.0NRT,295.4,2.5
8.59393,-61.70523,333.9,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,296.7,3.5
8.36017,-63.21077,343,0.5,0.4,2017-04-29,17:18,N,low,1.0NRT,298.9,8.5
8.36309,-63.21548,339.2,0.5,0.4,2017-04-29,17:18,N,low,1.0NRT,297.4,7.8
-13.66018,-65.88184,367,0.5,0.6,2017-04-29,17:12,N,low,1.0NRT,289.3,10
-11.32968,-49.69647,341.6,0.4,0.5,2017-04-29,17:12,N,nominal,1.0NRT,297,29.6
-11.33039,-49.70054,352.2,0.4,0.5,2017-04-29,17:12,N,nominal,1.0NRT,298.7,29.6
-13.54535,-65.75722,330.4,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,289.1,4
-13.51021,-65.43382,367,0.4,0.6,2017-04-29,17:12,N,low,1.0NRT,290,12.1
-10.12449,-43.47536,367,0.6,0.7,2017-04-29,17:12,N,nominal,1.0NRT,308.7,22.8
-10.12557,-43.48098,335.4,0.6,0.7,2017-04-29,17:12,N,nominal,1.0NRT,300.5,22.8
-13.63089,-66.28786,334.3,0.5,0.7,2017-04-29,17:12,N,nominal,1.0NRT,287.3,5.9
-13.51407,-65.43323,367,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,290.9,11.9
-13.51453,-65.43721,338.8,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,289.2,11.7
-13.63801,-66.5131,327.4,0.5,0.7,2017-04-29,17:12,N,nominal,1.0NRT,287.4,2.3
-13.50835,-65.43387,367,0.4,0.6,2017-04-29,17:12,N,low,1.0NRT,288.4,11.9
-13.53991,-65.75726,352.7,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,289.3,7.6
-13.54039,-65.76146,352.2,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,289.3,7.6
-13.53455,-65.76212,332.3,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,288.3,7.6
-13.53407,-65.75792,367,0.4,0.6,2017-04-29,17:12,N,low,1.0NRT,289.3,7.6
-12.27219,-56.52343,336.9,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,296.2,4.2
-10.68602,-47.16547,331.5,0.3,0.6,2017-04-29,17:12,N,nominal,1.0NRT,296.4,1.9
-10.68093,-47.16658,338.2,0.3,0.6,2017-04-29,17:12,N,nominal,1.0NRT,296.9,3.7
-13.64155,-67.9258,331,0.6,0.7,2017-04-29,17:12,N,nominal,1.0NRT,286.6,4.4
-9.93972,-43.7655,338.1,0.6,0.7,2017-04-29,17:12,N,nominal,1.0NRT,300.9,0.6
-12.11055,-56.91673,335.7,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,295.5,4.2
-10.71315,-48.46862,341.8,0.5,0.5,2017-04-29,17:12,N,nominal,1.0NRT,296.8,6.1
-10.71167,-48.46738,340.1,0.5,0.5,2017-04-29,17:12,N,nominal,1.0NRT,296.5,7.1
-10.92889,-49.85354,343.1,0.4,0.5,2017-04-29,17:12,N,nominal,1.0NRT,299.4,11.1
-10.92958,-49.85757,340.6,0.4,0.5,2017-04-29,17:12,N,nominal,1.0NRT,298,6.7
-10.3177,-46.47505,348.9,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,299.6,5.1
-13.00824,-64.08597,367,0.3,0.6,2017-04-29,17:12,N,nominal,1.0NRT,293.4,18.6
-10.30061,-46.44298,343.4,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,299.3,7.6
-10.29585,-46.44741,340,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,298.4,5.9
-10.29648,-46.45082,341,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,301,5.9
-10.87488,-49.66882,341.8,0.5,0.5,2017-04-29,17:12,N,nominal,1.0NRT,296.6,24.2
-10.8756,-49.67298,349.8,0.5,0.5,2017-04-29,17:12,N,nominal,1.0NRT,300.4,44.3
-12.99769,-64.26316,326.6,0.3,0.6,2017-04-29,17:12,N,nominal,1.0NRT,291.3,2.8
-12.99205,-64.26054,328.8,0.3,0.6,2017-04-29,17:12,N,nominal,1.0NRT,289.3,2.8
-10.85147,-49.86279,351.3,0.4,0.5,2017-04-29,17:12,N,nominal,1.0NRT,297.8,6.8
-10.85218,-49.86681,332.8,0.4,0.5,2017-04-29,17:12,N,nominal,1.0NRT,297.6,6.8
-10.85288,-49.86242,346.9,0.4,0.5,2017-04-29,17:12,N,nominal,1.0NRT,297.3,7.5
-10.85356,-49.86646,342.1,0.4,0.5,2017-04-29,17:12,N,nominal,1.0NRT,298.1,7.5
-10.76687,-49.77242,345.7,0.4,0.5,2017-04-29,17:12,N,nominal,1.0NRT,295.8,6.1
-12.01976,-57.93362,329.3,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,293.9,2.4
-12.01937,-57.93366,329.9,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,293.5,2.5
-10.43747,-48.49309,330.1,0.5,0.5,2017-04-29,17:12,N,low,1.0NRT,300.2,6.8
-9.97364,-46.48146,367,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,304.3,27.4
-9.97428,-46.48492,367,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,304.8,27.4
-9.97556,-46.49183,367,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,301.3,23.9
-9.97236,-46.47453,336.1,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,301.1,8
-9.973,-46.478,340.8,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,301.7,8
-9.97492,-46.48837,352.5,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,301.9,23.9
-9.97011,-46.49265,367,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,303.7,23.9
-9.96947,-46.4892,333.8,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,299.9,23.9
-9.97074,-46.49607,345.8,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,298.1,14.9
-10.52066,-49.67718,345.3,0.5,0.5,2017-04-29,17:12,N,nominal,1.0NRT,298,12.3
-10.50913,-49.68783,341.3,0.5,0.5,2017-04-29,17:12,N,nominal,1.0NRT,296.5,19.9
-10.50987,-49.69202,338.4,0.5,0.5,2017-04-29,17:12,N,nominal,1.0NRT,295.5,10.4
-10.48104,-49.70993,340.6,0.5,0.5,2017-04-29,17:12,N,nominal,1.0NRT,293.1,11.2
-12.47707,-65.05442,328,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,284.8,3.7
-10.99235,-54.67035,325.5,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,290.5,3.4
-10.98899,-54.67088,341.8,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,293.6,3.4
-11.43817,-58.76922,343.9,0.5,0.4,2017-04-29,17:12,N,nominal,1.0NRT,294.3,14.3
-12.31637,-66.09592,355.5,0.5,0.6,2017-04-29,17:12,N,nominal,1.0NRT,288.9,12
-12.31779,-66.10862,328.8,0.5,0.6,2017-04-29,17:12,N,nominal,1.0NRT,288.9,2.3
-12.34771,-66.37844,347.8,0.5,0.7,2017-04-29,17:12,N,nominal,1.0NRT,288.3,12.2
-12.3482,-66.3829,367,0.5,0.7,2017-04-29,17:12,N,low,1.0NRT,289.2,12.2
-12.3513,-66.38114,348.1,0.5,0.7,2017-04-29,17:12,N,nominal,1.0NRT,289.6,10.8
-12.3453,-66.38177,367,0.5,0.7,2017-04-29,17:12,N,low,1.0NRT,288.4,12.8
-12.32732,-67.02121,328.8,0.5,0.7,2017-04-29,17:12,N,nominal,1.0NRT,287.5,2.6
-12.18291,-65.89954,333.5,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,289.3,4
-12.18461,-66.69878,331.1,0.5,0.7,2017-04-29,17:12,N,nominal,1.0NRT,288.3,4.7
-12.17852,-66.69949,325.8,0.5,0.7,2017-04-29,17:12,N,nominal,1.0NRT,287.4,2.4
-12.17903,-66.70412,325.1,0.5,0.7,2017-04-29,17:12,N,nominal,1.0NRT,287.9,2.4
-12.17802,-66.70288,339.5,0.5,0.7,2017-04-29,17:12,N,nominal,1.0NRT,287.9,8.3
-9.26239,-47.41771,353.2,0.3,0.6,2017-04-29,17:12,N,nominal,1.0NRT,295.5,4
-8.63752,-47.03042,330.4,0.4,0.6,2017-04-29,17:12,N,nominal,1.0NRT,293.9,4.8
-11.54949,-66.58906,325.6,0.5,0.7,2017-04-29,17:12,N,nominal,1.0NRT,288.2,3.1
-9.36913,-56.56852,334.2,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,293.3,5.6
-9.36581,-56.56903,332.8,0.4,0.4,2017-04-29,17:12,N,nominal,1.0NRT,285.1,5.6
-9.4604,-63.35494,338.8,0.5,0.5,2017-04-29,17:12,N,nominal,1.0NRT,286,0.6
-7.34018,-63.45962,326.1,0.5,0.5,2017-04-29,17:12,N,nominal,1.0NRT,286.7,0.7
2.47512,-59.48272,333.7,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,298.2,2.2
2.47459,-59.4862,334.7,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,297.2,2.2
2.63165,-60.03137,330.9,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,293.4,5
2.63555,-60.02833,334.1,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,295.1,6
2.63501,-60.03187,347.6,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,295,9.6
2.63837,-60.03238,348.7,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,296,9.6
4.73912,-60.35254,326.7,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,286,3
4.74246,-60.35305,338.1,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,285.7,2.5
4.1469,-70.4511,328.6,0.5,0.7,2017-04-29,17:18,N,nominal,1.0NRT,287.7,5.8
4.22403,-71.10785,327.2,0.6,0.7,2017-04-29,17:18,N,nominal,1.0NRT,282.6,5.2
4.9027,-68.74043,367,0.4,0.6,2017-04-29,17:18,N,nominal,1.0NRT,291.1,12.2
4.9021,-68.74397,341.5,0.4,0.6,2017-04-29,17:18,N,nominal,1.0NRT,289.3,12.2
4.90871,-68.73787,367,0.4,0.6,2017-04-29,17:18,N,low,1.0NRT,289.3,23.5
4.90812,-68.74139,367,0.4,0.6,2017-04-29,17:18,N,low,1.0NRT,289.3,12.2
6.47265,-63.32406,328.7,0.5,0.4,2017-04-29,17:18,N,low,1.0NRT,303.2,5.5
6.62027,-63.733,328.1,0.5,0.4,2017-04-29,17:18,N,low,1.0NRT,302.4,11
6.86958,-63.31055,344.4,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,295.5,9.2
6.86278,-63.37659,343.9,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,298.8,24.7
6.87488,-63.58779,331.9,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,294.3,5.3
6.91134,-63.41909,330.3,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,296.7,6
6.93553,-63.50425,335.1,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,296,5.8
6.98712,-63.4672,333.3,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,298.6,7.8
6.98642,-63.47161,339.5,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,301.1,7.8
7.01734,-63.32408,346.9,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,298.5,10
7.03801,-63.2168,331.3,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,300.7,5.5
7.01964,-63.33333,340.7,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.7,4.9
7.01896,-63.33768,338.4,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,298.4,6.6
7.02401,-63.32956,335.8,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,298.6,4.9
7.29613,-61.67493,341.1,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.9,7.1
7.29581,-61.67537,341.4,0.4,0.4,2017-04-29,17:18,N,nominal,1.0NRT,300.2,6.9
6.99516,-63.63702,331,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,296.8,6.5
7.02198,-63.61356,350.3,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.4,9.1
7.02425,-63.62314,342.9,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,295.1,8.8
7.03641,-63.66667,334.1,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,293.2,5
7.13402,-63.24461,331.3,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299.6,6
7.13334,-63.24889,331.9,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,299,14.7
7.137,-63.24947,356.4,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,303.1,14.7
7.13632,-63.25375,334.3,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,297.9,14.7
7.142,-63.2415,334.8,0.5,0.4,2017-04-29,17:18,N,nominal,1.0NRT,300.3,4.3
